area;ciudad;zona;sector;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi08;vi09;vi10;vi10a;vi11;vi12;vi13;vi14;plan_muestreo;fexp
1;10150;015;007;182;2;1;1;2;1;1;1;3;1;2;4;2; ;1;1;1;1;1;1;2;4;1012;85,2019252774281
1;10150;015;007;182;3;1;1;2;1;1;2;1;1;2;4;3; ;1;1;1;1;1;1;2;1;1012;85,2019252774281
1;10150;015;010;112;1;1;1;1;2;1;1;1;1;1;3;1; ;1;1;1;1;1;1;2;4;1013;240,291342852624
1;10150;015;010;112;2;1;1;1;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1013;240,291342852624
1;10150;015;010;112;4;1;1;1;2;1;2;1;1;1;4;2;2;1;1;1;1;1;1;2;5;1013;240,291342852624
1;10150;015;010;122;1;1;1;1;2;2;2;2;1;1;4;3; ;1;1;1;1;1;1;2;5;1013;240,291342852624
1;10150;015;010;122;2;1;1;2;2;1;2;2;1;1;3;2; ;1;1;1;1;1;1;2;4;1013;240,291342852624
1;10150;015;010;122;3;1;1;1;2;1;1;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1013;240,291342852624
1;10150;015;010;172;1;1;1;2;1;1;1;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1013;240,291342852624
1;10150;015;010;172;2;1;1;1;2;2;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1013;240,291342852624
1;10150;015;010;172;3;1;1;1;2;1;2;2;1;1;7;4;1;1;1;1;1;1;1;2;4;1013;240,291342852624
1;10150;015;010;182;1;1;1;1;2;2;2;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1013;240,291342852624
1;10150;015;010;182;2;1;1;2;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1013;240,291342852624
1;10150;015;010;182;4;1;1;2;1;2;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1013;240,291342852624
1;10150;017;003;112;1;1;3;1;2;1;4;1;1;1;4;3; ;1;1;1;1;1;1;2;5;1013;255,497967998049
1;10150;017;003;112;2;1;3;1;2;2;2;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;112;3;1;3;1;4;2;1;2;3;2;4;3; ;2;1;1;1;1;1;2;5;1013;255,497967998049
1;10150;017;003;122;1;1;1;1;2;2;1;2;4;2;5;2; ;1;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;122;2;1;1;1;2;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;122;3;1;1;1;4;2;4;1;3;1;3;2; ;1;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;172;1;1;3;1;2;2;4;1;3;2;4;3; ;1;1;1;2;1;1;2;4;1013;255,497967998049
1;10150;017;003;172;2;1;3;1;2;1;1;2;1;1;5;4; ;1;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;172;3;1;1;1;2;1;4;1;1;1;3;2; ;1;1;1;2;2;1;2;4;1013;255,497967998049
1;10150;017;003;182;1;1;3;1;4;2;4;1;3;2;4;3; ;1;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;182;2;1;3;1;2;3;2;1;1;1;6;2; ;3;1;1;1;1;1;2;4;1013;255,497967998049
1;10150;017;003;182;3;1;3;1;2;1;1;1;1;1;6;5; ;1;2;1;1;1;1;4;3;1013;255,497967998049
1;10150;018;007;112;1;1;1;1;2;2;2;2;1;2;6;2; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;112;2;1;1;1;2;1;2;1;1;1;6;2; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;112;3;1;1;1;2;1;2;1;1;1;4;1; ;1;1;1;1;1;1;2;3;1012;75,458151816562
1;10150;018;007;122;1;1;1;1;2;2;2;2;1;2;6;2; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;122;2;1;1;1;2;1;2;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;122;3;1;3;2;2;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;172;1;1;1;1;2;1;2;2;1;1;4;3; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;172;2;1;1;1;2;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;172;3;1;1;2;1;2;2;2;1;1;3;2; ;1;1;1;1;1;1;2;4;1012;75,458151816562
1;10150;018;007;182;1;1;1;2;1;2;2;2;1;1;5;3; ;1;1;1;1;1;1;2;1;1012;75,458151816562
1;10150;018;007;182;2;1;1;1;1;2;1;1;1;1;4;3; ;1;1;1;1;1;1;2;5;1012;75,458151816562
1;10150;018;007;182;3;1;1;2;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1012;75,458151816562
1;10150;019;003;112;1;1;4;1;4;2;7;3;4;2;3;2; ;1;2;1;1;1;1;2;1;1013;94,9207717479234
1;10150;019;003;112;2;1;1;1;4;2;5;2;1;2;6;3;1;1;1;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;112;3;1;1;1;2;1;2;2;1;2;4;1; ;1;1;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;122;1;1;4;1;2;1;1;1;1;1;4;2; ;1;2;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;122;3;1;1;1;3;3;4;3;1;2;3;2; ;1;1;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;122;4;1;1;1;2;2;2;1;1;2;3;2; ;1;1;1;1;1;1;2;3;1013;94,9207717479234
1;10150;019;003;172;1;1;3;1;2;2;2;2;1;2;4;2; ;1;1;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;172;2;1;4;1;2;1;4;2;1;2;2;1; ;1;2;1;1;1;1;2;1;1013;94,9207717479234
1;10150;019;003;172;4;1;3;1;3;2;1;2;1;2;5;3; ;1;2;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;182;1;1;1;1;2;1;1;1;1;1;6;5; ;1;1;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;182;2;1;1;4;4;2;5;2;4;2;1;0; ;1;2;1;1;1;1;2;4;1013;94,9207717479234
1;10150;019;003;182;3;1;4;1;4;2;1;2;5;1;4;2; ;1;2;1;1;1;1;2;5;1013;94,9207717479234
1;10150;021;003;112;1;1;1;1;2;1;2;1;1;1;4;2; ;1;1;1;1;1;1;2;1;1011;237,544390800316
1;10150;021;003;112;2;1;4;1;2;2;2;2;1;2;5;3; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;112;3;1;1;1;2;2;2;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;122;1;1;1;1;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;122;2;1;1;1;2;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;122;3;1;1;1;1;1;2;1;1;1;5;2; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;172;1;1;1;1;1;1;1;1;1;2;4;3; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;172;2;1;1;1;1;2;1;1;1;1;5;3; ;1;1;1;1;1;1;2;3;1011;237,544390800316
1;10150;021;003;172;3;1;1;1;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;182;1;1;1;1;2;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;182;2;1;1;1;2;1;2;1;1;1;6;3; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;021;003;182;3;1;1;1;2;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1011;237,544390800316
1;10150;022;010;112;1;1;1;1;4;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1011;73,2255339892395
1;10150;022;010;112;2;1;1;1;4;3;2;2;1;2;3;2; ;3;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;112;3;1;1;1;4;2;1;1;1;2;4;3; ;1;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;122;1;1;3;1;4;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1011;73,2255339892395
1;10150;022;010;122;3;1;1;1;4;2;1;2;1;2;3;2; ;3;2;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;122;4;1;1;3;4;3;1;3;1;3;3;1; ;1;2;7;4;2;1;2;5;1011;73,2255339892395
1;10150;022;010;172;1;1;3;1;4;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;172;2;1;1;1;4;1;2;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;172;3;1;1;1;4;1;1;1;1;1;4;3; ;2;1;1;1;1;1;2;3;1011;73,2255339892395
1;10150;022;010;182;1;1;1;1;3;2;2;2;2;2;4;3;2;1;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;182;2;1;3;1;4;2;1;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;022;010;182;3;1;1;1;2;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;73,2255339892395
1;10150;023;005;112;1;1;1;1;1;2;2;2;1;1;3;2; ;1;1;1;1;1;1;2;1;1013;144,531272791785
1;10150;023;005;112;2;1;1;1;1;1;2;1;1;1;3;2; ;1;1;1;1;2;1;2;1;1013;144,531272791785
1;10150;023;005;112;3;1;1;2;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1013;144,531272791785
1;10150;023;005;122;1;1;1;1;2;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1013;144,531272791785
1;10150;023;005;122;2;1;1;1;2;1;1;1;1;1;5;4;1;1;1;1;1;1;1;2;1;1013;144,531272791785
1;10150;023;005;122;3;1;1;1;2;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;5;1013;144,531272791785
1;10150;023;005;172;1;1;1;1;1;2;2;2;1;2;2;1; ;1;1;1;1;1;1;2;5;1013;144,531272791785
1;10150;023;005;172;2;1;1;2;2;2;1;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1013;144,531272791785
1;10150;023;005;172;3;1;1;1;2;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1013;144,531272791785
1;10150;023;005;182;1;1;1;1;1;2;2;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1013;144,531272791785
1;10150;023;005;182;3;1;1;1;2;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;3;1013;144,531272791785
1;10150;023;005;182;4;1;1;1;1;2;2;2;1;3;4;3; ;1;1;1;1;1;1;2;5;1013;144,531272791785
1;10150;024;006;112;1;1;1;1;2;2;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1012;78,5822767659207
1;10150;024;006;112;2;1;1;1;2;3;1;2;1;2;4;2; ;1;1;1;1;1;1;1;4;1012;78,5822767659207
1;10150;024;006;112;3;1;1;1;2;2;1;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1012;78,5822767659207
1;10150;024;006;122;1;1;1;1;2;1;1;2;1;2;4;2; ;1;1;1;1;1;1;2;4;1012;78,5822767659207
1;10150;024;006;122;2;1;1;1;2;2;1;2;1;2;5;4;1;1;1;1;1;1;1;2;3;1012;78,5822767659207
1;10150;024;006;122;3;1;1;1;2;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;3;1012;78,5822767659207
1;10150;024;006;172;1;1;1;1;2;2;1;2;1;2;5;3; ;1;1;1;1;1;1;2;3;1012;78,5822767659207
1;10150;024;006;172;2;1;1;1;2;2;1;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1012;78,5822767659207
1;10150;024;006;172;3;1;1;4;3;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;1;1012;78,5822767659207
1;10150;024;006;182;1;1;1;2;6;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1012;78,5822767659207
1;10150;024;006;182;2;1;1;2;1;2;1;2;1;2;4;3; ;1;1;1;1;1;1;2;1;1012;78,5822767659207
1;10150;024;006;182;3;1;1;1;2;3;1;2;1;2;5;3; ;1;1;1;1;1;1;2;4;1012;78,5822767659207
1;10150;026;005;112;1;1;1;2;2;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1013;124,153472793461
1;10150;026;005;112;2;1;1;1;2;1;2;1;1;1;4;2; ;1;1;1;1;1;1;2;4;1013;124,153472793461
1;10150;026;005;112;3;1;1;3;2;2;4;2;1;2;2;1; ;1;1;1;2;2;1;2;1;1013;124,153472793461
1;10150;026;005;122;2;1;1;1;4;2;4;2;3;2;3;1; ;1;1;1;1;1;1;2;4;1013;124,153472793461
1;10150;026;005;122;4;1;1;3;3;2;4;2;3;2;1;0; ;1;1;1;2;2;1;2;1;1013;124,153472793461
1;10150;026;005;172;1;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1013;124,153472793461
1;10150;026;005;172;2;1;1;3;2;1;2;2;1;1;1;0; ;1;1;1;2;1;1;2;1;1013;124,153472793461
1;10150;026;005;172;3;1;1;2;1;1;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1013;124,153472793461
1;10150;026;005;182;1;1;1;1;2;1;1;1;1;1;5;4; ;1;1;1;1;1;1;2;1;1013;124,153472793461
1;10150;026;005;182;2;1;1;1;2;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;1;1013;124,153472793461
1;10150;026;005;182;3;1;1;2;1;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1013;124,153472793461
1;10150;029;004;112;1;1;1;1;1;1;1;2;1;1;4;3; ;1;1;1;1;1;1;2;1;1012;78,3061671851481
1;10150;029;004;112;2;1;1;3;2;1;1;2;1;1;2;1; ;1;1;1;1;1;1;2;1;1012;78,3061671851481
1;10150;029;004;112;3;1;1;3;1;1;1;2;1;2;1;0; ;1;1;1;1;2;2;1;1;1012;78,3061671851481
1;10150;029;004;122;1;1;1;1;2;1;2;1;1;1;7;5;1;1;1;1;1;1;1;2;4;1012;78,3061671851481
1;10150;029;004;122;2;1;1;2;1;1;1;1;1;1;6;3; ;1;1;1;1;1;1;2;5;1012;78,3061671851481
1;10150;029;004;122;3;1;1;2;1;1;1;2;1;2;3;2; ;1;1;1;1;1;1;2;5;1012;78,3061671851481
1;10150;029;004;172;4;1;1;3;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1012;78,3061671851481
1;10150;029;004;182;1;1;1;1;2;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1012;78,3061671851481
1;10150;029;004;182;2;1;1;1;2;1;2;1;1;1;2;1; ;4;1;1;1;1;1;2;4;1012;78,3061671851481
1;10150;029;004;182;3;1;1;3;4;2;2;1;3;2;1;0; ;4;1;1;2;2;1;2;5;1012;78,3061671851481
1;10150;030;002;112;1;1;1;1;2;1;2;1;1;1;3;1; ;1;1;1;1;1;1;2;5;1011;85,3521961474961
1;10150;030;002;112;2;1;1;1;2;2;1;2;1;2;6;4; ;1;1;1;1;1;1;2;4;1011;85,3521961474961
1;10150;030;002;112;3;1;1;1;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;85,3521961474961
1;10150;030;002;122;1;1;1;2;1;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1011;85,3521961474961
1;10150;030;002;122;2;1;1;1;2;1;2;1;1;1;6;4; ;1;1;1;1;1;1;2;4;1011;85,3521961474961
1;10150;030;002;122;3;1;1;1;2;2;1;2;1;1;5;3; ;1;1;1;1;1;1;2;4;1011;85,3521961474961
1;10150;030;002;172;1;1;1;4;4;3;7;3;3;3;2;1;1;1;1;1;1;1;1;2;1;1011;85,3521961474961
1;10150;030;002;172;2;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1011;85,3521961474961
1;10150;030;002;172;3;1;1;1;2;1;2;1;1;1;6;4; ;1;1;1;1;1;1;2;4;1011;85,3521961474961
1;10150;030;002;182;1;1;1;2;1;1;2;1;1;1;3;1; ;1;1;1;1;1;1;2;5;1011;85,3521961474961
1;10150;030;002;182;2;1;1;1;2;1;2;1;1;1;4;2; ;1;1;1;1;1;1;2;4;1011;85,3521961474961
1;10150;030;002;182;3;1;1;1;2;1;2;1;1;1;4;2; ;1;1;1;1;1;1;2;1;1011;85,3521961474961
1;10150;031;007;112;1;1;1;2;4;2;5;3;5;2;6;4; ;1;1;1;1;1;1;2;4;1012;122,103984881203
1;10150;031;007;112;2;1;1;2;1;2;1;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;031;007;112;3;1;1;1;4;2;1;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1012;122,103984881203
1;10150;031;007;122;1;1;1;3;1;2;1;2;3;3;1;0; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;031;007;122;2;1;1;3;1;2;1;2;1;2;2;1; ;1;1;1;1;2;1;2;1;1012;122,103984881203
1;10150;031;007;122;4;1;1;2;2;3;4;1;3;2;2;1; ;1;1;1;1;2;1;2;4;1012;122,103984881203
1;10150;031;007;172;1;1;1;2;1;1;2;1;1;1;4;1; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;031;007;172;3;1;1;2;3;2;1;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;031;007;172;4;1;1;1;1;1;1;1;1;1;5;4; ;2;1;1;1;1;1;2;5;1012;122,103984881203
1;10150;031;007;182;1;1;1;2;1;2;1;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;031;007;182;2;1;1;2;1;1;1;1;1;1;6;3; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;031;007;182;3;1;1;2;1;1;1;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1012;122,103984881203
1;10150;032;001;112;1;1;1;2;2;2;1;2;1;2;5;3; ;1;1;1;1;1;1;2;4;1012;76,4708903659121
1;10150;032;001;112;2;1;3;2;4;1;1;1;1;1;4;2; ;1;1;1;1;1;1;2;1;1012;76,4708903659121
1;10150;032;001;112;3;1;1;2;2;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;5;1012;76,4708903659121
1;10150;032;001;122;1;1;1;2;1;1;1;1;1;1;2;1; ;1;1;1;1;1;1;2;1;1012;76,4708903659121
1;10150;032;001;122;2;1;1;2;2;2;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;76,4708903659121
1;10150;032;001;122;3;1;1;2;6;2;2;2;1;1;3;2; ;1;1;1;1;1;1;2;1;1012;76,4708903659121
1;10150;032;001;172;1;1;1;1;2;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;76,4708903659121
1;10150;032;001;172;3;1;1;2;2;2;1;2;1;1;3;2; ;1;1;1;1;1;1;2;5;1012;76,4708903659121
1;10150;032;001;172;4;1;1;2;1;2;1;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1012;76,4708903659121
1;10150;032;001;182;1;1;1;1;2;1;1;1;1;2;4;2; ;1;1;1;1;1;1;2;1;1012;76,4708903659121
1;10150;032;001;182;2;1;3;2;2;2;2;2;1;1;3;1; ;1;1;1;1;1;1;2;1;1012;76,4708903659121
1;10150;032;001;182;3;1;3;2;6;2;1;2;1;2;3;2; ;1;1;1;1;2;1;2;5;1012;76,4708903659121
1;10150;032;009;112;1;1;1;1;4;3;1;1;1;1;5;3; ;1;1;1;1;1;1;1;1;1012;71,9836789705739
1;10150;032;009;112;2;1;1;1;2;1;1;1;1;1;6;4; ;1;1;1;1;1;1;1;1;1012;71,9836789705739
1;10150;032;009;112;3;1;1;2;2;3;1;2;3;2;2;1; ;1;1;1;1;1;1;2;1;1012;71,9836789705739
1;10150;032;009;122;1;1;1;1;4;1;1;1;1;1;7;5; ;1;1;1;1;1;1;2;7;1012;71,9836789705739
1;10150;032;009;122;2;1;1;2;6;2;2;1;1;1;5;3; ;1;1;1;1;1;1;2;5;1012;71,9836789705739
1;10150;032;009;122;3;1;1;1;2;1;1;1;1;1;5;3; ;1;1;1;1;1;1;1;4;1012;71,9836789705739
1;10150;032;009;172;1;1;1;1;4;3;1;3;3;3;4;3; ;1;1;1;1;1;1;2;4;1012;71,9836789705739
1;10150;032;009;172;2;1;1;1;4;1;1;1;3;1;4;3; ;1;1;1;1;1;1;2;4;1012;71,9836789705739
1;10150;032;009;172;3;1;1;1;4;2;1;2;1;2;6;4; ;1;1;1;1;1;1;2;4;1012;71,9836789705739
1;10150;032;009;182;1;1;1;2;2;2;1;2;1;2;4;3; ;1;1;1;1;1;1;2;5;1012;71,9836789705739
1;10150;032;009;182;2;1;1;2;2;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;71,9836789705739
1;10150;032;009;182;3;1;1;2;2;2;1;2;3;2;5;3; ;1;1;1;1;1;1;2;3;1012;71,9836789705739
1;10150;033;002;112;1;1;1;1;4;2;4;2;1;1;4;1; ;1;1;1;1;1;1;2;4;1011;91,118967458798
1;10150;033;002;112;2;1;1;1;2;1;1;2;1;1;5;3; ;1;1;1;1;1;1;2;4;1011;91,118967458798
1;10150;033;002;112;3;1;1;1;2;1;1;1;1;1;6;2; ;1;1;1;1;1;1;2;4;1011;91,118967458798
1;10150;033;002;122;1;1;1;1;2;1;4;1;1;1;6;3; ;1;1;1;1;1;1;2;4;1011;91,118967458798
1;10150;033;002;122;2;1;1;2;1;1;1;2;1;1;5;3; ;1;1;1;1;1;1;2;5;1011;91,118967458798
1;10150;033;002;122;3;1;1;2;1;1;1;1;1;1;4;2; ;1;1;1;1;1;1;2;1;1011;91,118967458798
1;10150;033;002;172;1;1;1;1;2;3;1;3;1;2;6;4; ;1;1;1;1;1;1;2;4;1011;91,118967458798
1;10150;033;002;172;2;1;1;1;2;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;3;1011;91,118967458798
1;10150;033;002;172;3;1;1;1;2;2;1;2;1;3;4;2; ;1;1;1;1;1;1;2;4;1011;91,118967458798
1;10150;033;002;182;1;1;1;2;2;1;1;2;1;1;5;3; ;1;1;1;1;1;1;2;1;1011;91,118967458798
1;10150;033;002;182;2;1;1;2;2;2;1;1;1;1;2;1; ;1;1;1;1;1;1;2;1;1011;91,118967458798
1;10150;033;002;182;3;1;1;1;4;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;5;1011;91,118967458798
1;10150;034;007;112;1;1;1;1;2;2;1;1;1;2;4;3; ;1;1;1;1;1;1;2;1;1011;74,5677785467353
1;10150;034;007;112;2;1;1;1;2;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;112;3;1;1;1;4;2;1;2;3;2;3;1;1;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;122;1;1;1;2;2;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1011;74,5677785467353
1;10150;034;007;122;2;1;1;2;1;1;1;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;122;3;1;1;2;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;172;1;1;1;1;2;1;1;1;1;1;6;4; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;172;2;1;1;2;1;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;172;3;1;1;2;1;1;1;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;182;1;1;1;2;1;1;1;1;1;1;4;2; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;182;2;1;1;2;1;1;1;1;1;1;3;1; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;034;007;182;3;1;1;2;1;1;1;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1011;74,5677785467353
1;10150;035;003;112;1;1;1;1;2;1;1;1;1;1;6;3; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;112;2;1;3;2;2;2;5;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1012;71,9902304364306
1;10150;035;003;112;3;1;3;1;4;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;122;1;1;1;1;4;2;5;2;3;2;4;2; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;122;2;1;3;1;2;2;5;2;1;2;4;3; ;1;2;1;1;1;1;2;5;1012;71,9902304364306
1;10150;035;003;122;3;1;3;2;1;2;2;2;1;2;4;3; ;1;2;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;172;1;1;3;1;4;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;172;2;1;1;1;2;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;172;3;1;3;1;2;2;2;2;1;1;5;2; ;1;2;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;182;1;1;3;1;2;2;2;2;1;2;5;4; ;1;1;2;2;2;1;2;4;1012;71,9902304364306
1;10150;035;003;182;2;1;3;1;2;2;1;2;1;2;6;5; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;035;003;182;3;1;1;1;2;1;1;1;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;71,9902304364306
1;10150;039;005;112;2;1;1;1;2;1;1;1;1;1;4;1; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;112;3;1;1;1;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;122;1;1;1;1;4;2;1;2;1;1;5;3; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;122;3;1;1;1;2;1;1;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;122;4;1;1;1;2;1;1;1;1;1;5;2; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;172;1;1;1;1;2;1;1;1;1;1;5;2; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;172;2;1;1;1;2;1;1;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;172;3;1;1;2;1;1;2;1;1;1;4;2; ;1;1;1;1;1;1;2;1;1012;73,0093506965655
1;10150;039;005;182;2;1;1;2;1;1;2;1;1;2;4;3; ;1;1;1;1;1;1;2;4;1012;73,0093506965655
1;10150;039;005;182;4;1;1;2;2;2;1;1;1;2;3;2; ;1;1;1;1;1;1;2;5;1012;73,0093506965655
1;10150;043;009;112;1;1;1;2;2;2;1;2;1;2;4;3; ;1;1;1;1;1;1;2;1;1011;73,5337854191055
1;10150;043;009;112;2;1;1;2;2;2;2;2;1;2;2;1; ;1;1;1;1;2;1;1;5;1011;73,5337854191055
1;10150;043;009;112;3;1;1;2;2;2;1;2;1;2;4;1; ;1;1;1;1;1;1;2;4;1011;73,5337854191055
1;10150;043;009;122;1;1;1;1;2;2;1;2;1;2;6;5; ;1;1;1;1;1;1;2;4;1011;73,5337854191055
1;10150;043;009;122;2;1;1;1;2;2;1;2;1;2;5;3; ;1;1;1;1;1;1;2;4;1011;73,5337854191055
